VulnerabilityID,PkgName,InstalledVersion,SeveritySource,PrimaryURL,Title,Description,Severity,CweIDs,References,PublishedDate,LastModifiedDate,Layer.DiffID,DataSource.ID,DataSource.Name,DataSource.URL,CVSS.nvd.V2Vector,CVSS.nvd.V3Vector,CVSS.nvd.V2Score,CVSS.nvd.V3Score,CVSS.redhat.V3Vector,CVSS.redhat.V3Score,CVSS.redhat.V2Vector,CVSS.redhat.V2Score,VendorIDs,FixedVersion
CVE-2018-5709,libgssapi-krb5-2,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2018-5709,krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. There is a variable ""dbentry->n_key_data"" in kadmin/dbutil/dump.c that can store 16-bit data but unknowingly the developer has assigned a ""u4"" variable to it, which is for 32-bit data. An attacker can use this vulnerability to affect other artifacts of the database as we know that a Kerberos database dump file contains trusted data.",LOW,['CWE-190'],"['https://access.redhat.com/security/cve/CVE-2018-5709', 'https://github.com/poojamnit/Kerberos-V5-1.16-Vulnerabilities/tree/master/Integer%20Overflow', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2018-01-16T09:29:00Z,2021-02-25T17:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:N/I:P/A:N,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,5.0,7.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3,,,,
CVE-2017-9937,libjbig0,2.1-3.1,debian,https://avd.aquasec.com/nvd/cve-2017-9937,libtiff: memory malloc failure in tif_jbig.c could cause DOS.,"In LibTIFF 4.0.8, there is a memory malloc failure in tif_jbig.c. A crafted TIFF document can lead to an abort resulting in a remote denial of service attack.",LOW,['CWE-119'],"['http://bugzilla.maptools.org/show_bug.cgi?id=2707', 'http://www.securityfocus.com/bid/99304', 'https://access.redhat.com/security/cve/CVE-2017-9937', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-9937', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2017-06-26T12:29:00Z,2021-02-25T17:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:N/I:N/A:P,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,4.3,6.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,3.3,,,,
CVE-2021-46822,libjpeg62-turbo,1:2.0.6-4,nvd,https://avd.aquasec.com/nvd/cve-2021-46822,libjpeg-turbo: heap buffer overflow in get_word_rgb_row() in rdppm.c,The PPM reader in libjpeg-turbo through 2.0.90 mishandles use of tjLoadImage for loading a 16-bit binary PPM file into a grayscale buffer and loading a 16-bit binary PGM file into an RGB buffer. This is related to a heap-based buffer overflow in the get_word_rgb_row function in rdppm.c.,MEDIUM,['CWE-787'],"['https://access.redhat.com/security/cve/CVE-2021-46822', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-46822', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/221567', 'https://github.com/libjpeg-turbo/libjpeg-turbo/commit/f35fd27ec641c42d6b115bfa595e483ec58188d2', 'https://nvd.nist.gov/vuln/detail/CVE-2021-46822']",2022-06-18T16:15:00Z,2022-06-28T16:08:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,4.3,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2004-0971,libk5crypto3,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2004-0971,security flaw,"The krb5-send-pr script in the kerberos5 (krb5) package in Trustix Secure Linux 1.5 through 2.1, and possibly other operating systems, allows local users to overwrite files via a symlink attack on temporary files.",LOW,,"['http://bugzilla.redhat.com/bugzilla/show_bug.cgi?id=136304', 'http://www.gentoo.org/security/en/glsa/glsa-200410-24.xml', 'http://www.redhat.com/support/errata/RHSA-2005-012.html', 'http://www.securityfocus.com/bid/11289', 'http://www.trustix.org/errata/2004/0050', 'https://access.redhat.com/security/cve/CVE-2004-0971', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17583', 'https://lists.apache.org/thread.html/rc713534b10f9daeee2e0990239fa407e2118e4aa9e88a7041177497c@%3Cissues.guacamole.apache.org%3E', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A10497']",2005-02-09T05:00:00Z,2021-06-18T15:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:P/A:N,,2.1,,,,,,,
CVE-2018-5709,libk5crypto3,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2018-5709,krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. There is a variable ""dbentry->n_key_data"" in kadmin/dbutil/dump.c that can store 16-bit data but unknowingly the developer has assigned a ""u4"" variable to it, which is for 32-bit data. An attacker can use this vulnerability to affect other artifacts of the database as we know that a Kerberos database dump file contains trusted data.",LOW,['CWE-190'],"['https://access.redhat.com/security/cve/CVE-2018-5709', 'https://github.com/poojamnit/Kerberos-V5-1.16-Vulnerabilities/tree/master/Integer%20Overflow', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2018-01-16T09:29:00Z,2021-02-25T17:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:N/I:P/A:N,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,5.0,7.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3,,,,
CVE-2004-0971,libkrb5-3,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2004-0971,security flaw,"The krb5-send-pr script in the kerberos5 (krb5) package in Trustix Secure Linux 1.5 through 2.1, and possibly other operating systems, allows local users to overwrite files via a symlink attack on temporary files.",LOW,,"['http://bugzilla.redhat.com/bugzilla/show_bug.cgi?id=136304', 'http://www.gentoo.org/security/en/glsa/glsa-200410-24.xml', 'http://www.redhat.com/support/errata/RHSA-2005-012.html', 'http://www.securityfocus.com/bid/11289', 'http://www.trustix.org/errata/2004/0050', 'https://access.redhat.com/security/cve/CVE-2004-0971', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17583', 'https://lists.apache.org/thread.html/rc713534b10f9daeee2e0990239fa407e2118e4aa9e88a7041177497c@%3Cissues.guacamole.apache.org%3E', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A10497']",2005-02-09T05:00:00Z,2021-06-18T15:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:P/A:N,,2.1,,,,,,,
CVE-2018-5709,libkrb5-3,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2018-5709,krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. There is a variable ""dbentry->n_key_data"" in kadmin/dbutil/dump.c that can store 16-bit data but unknowingly the developer has assigned a ""u4"" variable to it, which is for 32-bit data. An attacker can use this vulnerability to affect other artifacts of the database as we know that a Kerberos database dump file contains trusted data.",LOW,['CWE-190'],"['https://access.redhat.com/security/cve/CVE-2018-5709', 'https://github.com/poojamnit/Kerberos-V5-1.16-Vulnerabilities/tree/master/Integer%20Overflow', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2018-01-16T09:29:00Z,2021-02-25T17:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:N/I:P/A:N,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,5.0,7.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3,,,,
CVE-2004-0971,libkrb5support0,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2004-0971,security flaw,"The krb5-send-pr script in the kerberos5 (krb5) package in Trustix Secure Linux 1.5 through 2.1, and possibly other operating systems, allows local users to overwrite files via a symlink attack on temporary files.",LOW,,"['http://bugzilla.redhat.com/bugzilla/show_bug.cgi?id=136304', 'http://www.gentoo.org/security/en/glsa/glsa-200410-24.xml', 'http://www.redhat.com/support/errata/RHSA-2005-012.html', 'http://www.securityfocus.com/bid/11289', 'http://www.trustix.org/errata/2004/0050', 'https://access.redhat.com/security/cve/CVE-2004-0971', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17583', 'https://lists.apache.org/thread.html/rc713534b10f9daeee2e0990239fa407e2118e4aa9e88a7041177497c@%3Cissues.guacamole.apache.org%3E', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A10497']",2005-02-09T05:00:00Z,2021-06-18T15:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:P/A:N,,2.1,,,,,,,
CVE-2018-5709,libkrb5support0,1.18.3-6+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2018-5709,krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. There is a variable ""dbentry->n_key_data"" in kadmin/dbutil/dump.c that can store 16-bit data but unknowingly the developer has assigned a ""u4"" variable to it, which is for 32-bit data. An attacker can use this vulnerability to affect other artifacts of the database as we know that a Kerberos database dump file contains trusted data.",LOW,['CWE-190'],"['https://access.redhat.com/security/cve/CVE-2018-5709', 'https://github.com/poojamnit/Kerberos-V5-1.16-Vulnerabilities/tree/master/Integer%20Overflow', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2018-01-16T09:29:00Z,2021-02-25T17:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:N/I:P/A:N,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,5.0,7.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3,,,,
CVE-2022-0563,libmount1,2.36.1-8+deb11u1,debian,https://avd.aquasec.com/nvd/cve-2022-0563,util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,"A flaw was found in the util-linux chfn and chsh utilities when compiled with Readline support. The Readline library uses an ""INPUTRC"" environment variable to get a path to the library config file. When the library cannot parse the specified file, it prints an error message containing data from the file. This flaw allows an unprivileged user to read root-owned files, potentially leading to privilege escalation. This flaw affects util-linux versions prior to 2.37.4.",LOW,['CWE-209'],"['https://access.redhat.com/security/cve/CVE-2022-0563', 'https://lore.kernel.org/util-linux/20220214110609.msiwlm457ngoic6w@ws.net.home/T/#u', 'https://nvd.nist.gov/vuln/detail/CVE-2022-0563', 'https://security.netapp.com/advisory/ntap-20220331-0002/']",2022-02-21T19:15:00Z,2022-06-03T14:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:P/I:N/A:N,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,1.9,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,5.5,,,,
CVE-2022-1586,libpcre2-8-0,10.36-2,nvd,https://avd.aquasec.com/nvd/cve-2022-1586,pcre2: Out-of-bounds read in compile_xclass_matchingpath in pcre2_jit_compile.c,An out-of-bounds read vulnerability was discovered in the PCRE2 library in the compile_xclass_matchingpath() function of the pcre2_jit_compile.c file. This involves a unicode property matching issue in JIT-compiled regular expressions. The issue occurs because the character was not fully read in case-less matching within JIT.,CRITICAL,['CWE-125'],"['https://access.redhat.com/security/cve/CVE-2022-1586', 'https://bugzilla.redhat.com/show_bug.cgi?id=2077976,', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1586', 'https://github.com/PCRE2Project/pcre2/commit/50a51cb7e67268e6ad417eb07c9de9bfea5cc55a,', 'https://github.com/PCRE2Project/pcre2/commit/d4fa336fbcc388f89095b184ba6d99422cfc676c', 'https://linux.oracle.com/cve/CVE-2022-1586.html', 'https://linux.oracle.com/errata/ELSA-2022-5809.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DWNG2NS3GINO6LQYUVC4BZLUQPJ3DYHA/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JXINO3KKI5DICQ45E2FKD6MKVMGJLEKJ/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KAX7767BCUFC7JMDGP7GOQ5GIZCAUGBB/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M2GLQQUEY5VFM57CFYXVIFOXN2HUZPDM/', 'https://nvd.nist.gov/vuln/detail/CVE-2022-1586']",2022-05-16T21:15:00Z,2022-06-02T14:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:P/I:N/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,6.4,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H,7.1,,,,
CVE-2022-1587,libpcre2-8-0,10.36-2,nvd,https://avd.aquasec.com/nvd/cve-2022-1587,pcre2: Out-of-bounds read in get_recurse_data_length in pcre2_jit_compile.c,An out-of-bounds read vulnerability was discovered in the PCRE2 library in the get_recurse_data_length() function of the pcre2_jit_compile.c file. This issue affects recursions in JIT-compiled regular expressions caused by duplicate data transfers.,CRITICAL,['CWE-125'],"['https://access.redhat.com/security/cve/CVE-2022-1587', 'https://bugzilla.redhat.com/show_bug.cgi?id=2077983,', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1587', 'https://github.com/PCRE2Project/pcre2/commit/03654e751e7f0700693526b67dfcadda6b42c9d0', 'https://linux.oracle.com/cve/CVE-2022-1587.html', 'https://linux.oracle.com/errata/ELSA-2022-5251.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DWNG2NS3GINO6LQYUVC4BZLUQPJ3DYHA/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JXINO3KKI5DICQ45E2FKD6MKVMGJLEKJ/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KAX7767BCUFC7JMDGP7GOQ5GIZCAUGBB/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M2GLQQUEY5VFM57CFYXVIFOXN2HUZPDM/', 'https://nvd.nist.gov/vuln/detail/CVE-2022-1587']",2022-05-16T21:15:00Z,2022-06-02T14:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:P/I:N/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,6.4,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H,7.1,,,,
CVE-2017-11164,libpcre3,2:8.39-13,debian,https://avd.aquasec.com/nvd/cve-2017-11164,pcre: OP_KETRMAX feature in the match function in pcre_exec.c,"In PCRE 8.41, the OP_KETRMAX feature in the match function in pcre_exec.c allows stack exhaustion (uncontrolled recursion) when processing a crafted regular expression.",LOW,['CWE-674'],"['http://openwall.com/lists/oss-security/2017/07/11/3', 'http://www.securityfocus.com/bid/99575', 'https://access.redhat.com/security/cve/CVE-2017-11164', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-11164', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E']",2017-07-11T03:29:00Z,2021-02-25T17:15:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.8,7.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,3.3,,,,
CVE-2017-16231,libpcre3,2:8.39-13,debian,https://avd.aquasec.com/nvd/cve-2017-16231,pcre: self-recursive call in match() in pcre_exec.c leads to denial of service,"** DISPUTED ** In PCRE 8.41, after compiling, a pcretest load test PoC produces a crash overflow in the function match() in pcre_exec.c because of a self-recursive call. NOTE: third parties dispute the relevance of this report, noting that there are options that can be used to limit the amount of stack that is used.",LOW,['CWE-119'],"['http://packetstormsecurity.com/files/150897/PCRE-8.41-Buffer-Overflow.html', 'http://seclists.org/fulldisclosure/2018/Dec/33', 'http://www.openwall.com/lists/oss-security/2017/11/01/11', 'http://www.openwall.com/lists/oss-security/2017/11/01/3', 'http://www.openwall.com/lists/oss-security/2017/11/01/7', 'http://www.openwall.com/lists/oss-security/2017/11/01/8', 'http://www.securityfocus.com/bid/101688', 'https://access.redhat.com/security/cve/CVE-2017-16231', 'https://bugs.exim.org/show_bug.cgi?id=2047']",2019-03-21T15:59:00Z,2019-04-02T13:55:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:P,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.1,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2017-7245,libpcre3,2:8.39-13,debian,https://avd.aquasec.com/nvd/cve-2017-7245,pcre: stack-based buffer overflow write in pcre32_copy_substring,Stack-based buffer overflow in the pcre32_copy_substring function in pcre_get.c in libpcre1 in PCRE 8.40 allows remote attackers to cause a denial of service (WRITE of size 4) or possibly have unspecified other impact via a crafted file.,LOW,['CWE-119'],"['http://www.securityfocus.com/bid/97067', 'https://access.redhat.com/errata/RHSA-2018:2486', 'https://access.redhat.com/security/cve/CVE-2017-7245', 'https://blogs.gentoo.org/ago/2017/03/20/libpcre-two-stack-based-buffer-overflow-write-in-pcre32_copy_substring-pcre_get-c/', 'https://security.gentoo.org/glsa/201710-25']",2017-03-23T21:59:00Z,2018-08-17T10:29:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:P/I:P/A:P,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,6.8,7.8,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,3.7,,,,
CVE-2017-7246,libpcre3,2:8.39-13,debian,https://avd.aquasec.com/nvd/cve-2017-7246,pcre: stack-based buffer overflow write in pcre32_copy_substring,Stack-based buffer overflow in the pcre32_copy_substring function in pcre_get.c in libpcre1 in PCRE 8.40 allows remote attackers to cause a denial of service (WRITE of size 268) or possibly have unspecified other impact via a crafted file.,LOW,['CWE-119'],"['http://www.securityfocus.com/bid/97067', 'https://access.redhat.com/errata/RHSA-2018:2486', 'https://access.redhat.com/security/cve/CVE-2017-7246', 'https://blogs.gentoo.org/ago/2017/03/20/libpcre-two-stack-based-buffer-overflow-write-in-pcre32_copy_substring-pcre_get-c/', 'https://security.gentoo.org/glsa/201710-25']",2017-03-23T21:59:00Z,2018-08-17T10:29:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:P/I:P/A:P,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,6.8,7.8,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,3.7,,,,
CVE-2019-20838,libpcre3,2:8.39-13,debian,https://avd.aquasec.com/nvd/cve-2019-20838,pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1,"libpcre in PCRE before 8.43 allows a subject buffer over-read in JIT when UTF is disabled, and \X or \R has more than one fixed quantifier, a related issue to CVE-2019-20454.",LOW,['CWE-125'],"['http://seclists.org/fulldisclosure/2020/Dec/32', 'http://seclists.org/fulldisclosure/2021/Feb/14', 'https://access.redhat.com/security/cve/CVE-2019-20838', 'https://bugs.gentoo.org/717920', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-20838', 'https://errata.almalinux.org/8/ALSA-2021-4373.html', 'https://linux.oracle.com/cve/CVE-2019-20838.html', 'https://linux.oracle.com/errata/ELSA-2021-4373.html', 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E', 'https://nvd.nist.gov/vuln/detail/CVE-2019-20838', 'https://support.apple.com/kb/HT211931', 'https://support.apple.com/kb/HT212147', 'https://ubuntu.com/security/notices/USN-5425-1', 'https://www.pcre.org/original/changelog.txt']",2020-06-15T17:15:00Z,2021-09-22T14:22:00Z,sha256:08249ce7456a1c0613eafe868aed936a284ed9f1d6144f7d2d08c514974a2af9,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,4.3,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,,
